index,date,year,month,day,meantemp,humidity,wind_speed,meanpressure
135,2013-05-15,2013,May,15,33.0,33.0,3.2375000000000003,999.8571428571428
136,2013-05-16,2013,May,16,33.0,34.75,7.175000000000001,998.5
137,2013-05-17,2013,May,17,32.833333333333336,28.166666666666668,9.866666666666667,1000.3333333333334
138,2013-05-18,2013,May,18,31.4,42.2,12.966666666666669,999.0
139,2013-05-19,2013,May,19,35.333333333333336,22.33333333333333,15.749999999999998,999.6666666666666
140,2013-05-20,2013,May,20,36.4,24.2,7.4,998.4
141,2013-05-21,2013,May,21,36.0,19.0,11.371428571428572,998.6666666666666
142,2013-05-22,2013,May,22,36.75,22.125,17.5875,998.625
143,2013-05-23,2013,May,23,37.5,23.33333333333333,13.566666666666668,997.1666666666666
144,2013-05-24,2013,May,24,38.42857142857143,27.428571428571427,11.385714285714286,996.4285714285714
145,2013-05-25,2013,May,25,38.71428571428572,22.428571428571427,10.314285714285717,998.1428571428572
146,2013-05-26,2013,May,26,37.8,21.2,10.74,998.2
147,2013-05-27,2013,May,27,35.857142857142854,31.571428571428573,8.72857142857143,999.1428571428572
148,2013-05-28,2013,May,28,35.333333333333336,29.0,8.333333333333334,1000.1666666666666
149,2013-05-29,2013,May,29,34.142857142857146,27.857142857142858,5.557142857142858,999.4285714285714
150,2013-05-30,2013,May,30,32.2,28.2,5.5600000000000005,999.6
151,2013-05-31,2013,May,31,33.625,40.125,10.6375,998.7142857142856
152,2013-06-01,2013,June,01,32.0,54.0,13.4375,998.75
153,2013-06-02,2013,June,02,32.4,56.6,14.2,1001.0
154,2013-06-03,2013,June,03,35.6,47.0,12.239999999999998,999.6
155,2013-06-04,2013,June,04,35.857142857142854,42.57142857142857,5.028571428571429,999.8571428571428
156,2013-06-05,2013,June,05,37.16666666666666,36.5,9.866666666666664,998.0
157,2013-06-06,2013,June,06,31.285714285714285,61.71428571428572,10.042857142857144,997.2857142857144
158,2013-06-07,2013,June,07,34.0,49.25,7.412500000000001,998.0
159,2013-06-08,2013,June,08,34.2,57.4,13.34,997.0
160,2013-06-09,2013,June,09,36.16666666666666,40.0,11.416666666666666,1011.1045475940377
161,2013-06-10,2013,June,10,36.625,42.75,8.100000000000001,1011.1045475940377
162,2013-06-11,2013,June,11,30.166666666666668,61.66666666666666,16.349999999999998,1000.0
163,2013-06-12,2013,June,12,34.142857142857146,54.142857142857146,7.4142857142857155,998.0
164,2013-06-13,2013,June,13,29.83333333333333,68.66666666666667,9.866666666666664,998.6666666666666
165,2013-06-14,2013,June,14,30.142857142857142,68.14285714285714,7.942857142857142,997.4285714285714
166,2013-06-15,2013,June,15,30.714285714285715,65.0,13.22857142857143,997.8571428571428
167,2013-06-16,2013,June,16,27.0,88.85714285714286,8.485714285714286,996.4285714285714
168,2013-06-17,2013,June,17,26.875,87.375,8.3375,1011.1045475940377
169,2013-06-18,2013,June,18,28.4,83.6,5.18,996.4
170,2013-06-19,2013,June,19,29.857142857142858,72.85714285714286,4.228571428571429,999.0
171,2013-06-20,2013,June,20,33.0,52.71428571428572,4.771428571428571,997.1666666666666
172,2013-06-21,2013,June,21,34.833333333333336,47.333333333333336,5.866666666666667,995.3333333333334
173,2013-06-22,2013,June,22,35.6,39.4,10.74,996.2
174,2013-06-23,2013,June,23,35.166666666666664,53.0,8.350000000000001,995.6666666666666
175,2013-06-24,2013,June,24,33.142857142857146,55.0,13.22857142857143,996.2857142857144
176,2013-06-25,2013,June,25,30.571428571428573,70.42857142857143,11.114285714285716,999.1666666666666
177,2013-06-26,2013,June,26,30.666666666666668,71.5,6.483333333333333,999.0
178,2013-06-27,2013,June,27,31.428571428571427,61.85714285714285,7.957142857142856,996.7142857142856
179,2013-06-28,2013,June,28,31.5,64.25,8.8125,996.0
180,2013-06-29,2013,June,29,33.25,57.0,13.875,1011.1045475940377
181,2013-06-30,2013,June,30,32.833333333333336,52.16666666666666,10.5,997.1666666666666
182,2013-07-01,2013,July,01,33.857142857142854,54.0,8.728571428571428,996.4285714285714
183,2013-07-02,2013,July,02,33.142857142857146,58.285714285714285,9.8,996.0
184,2013-07-03,2013,July,03,31.571428571428573,70.0,6.357142857142857,997.5714285714286
185,2013-07-04,2013,July,04,32.375,67.5,9.25,997.0
186,2013-07-05,2013,July,05,32.8,62.2,12.96,997.8
187,2013-07-06,2013,July,06,31.0,73.14285714285714,11.37142857142857,1000.5714285714286
188,2013-07-07,2013,July,07,31.166666666666668,77.33333333333333,7.1000000000000005,1000.1666666666666
189,2013-07-08,2013,July,08,29.83333333333333,75.16666666666667,6.483333333333334,997.5
190,2013-07-09,2013,July,09,29.0,78.83333333333333,8.016666666666667,996.8333333333334
191,2013-07-10,2013,July,10,29.75,75.375,6.4875,995.75
192,2013-07-11,2013,July,11,32.5,65.5,7.116666666666667,997.3333333333334
193,2013-07-12,2013,July,12,28.875,86.625,5.562500000000001,1000.0
194,2013-07-13,2013,July,13,31.75,70.25,12.0625,998.875
195,2013-07-14,2013,July,14,30.75,71.625,4.8125,997.375
196,2013-07-15,2013,July,15,31.75,73.25,13.5375,998.375
197,2013-07-16,2013,July,16,29.875,83.875,9.0,999.0
198,2013-07-17,2013,July,17,31.125,78.375,8.65,998.0
199,2013-07-18,2013,July,18,31.75,76.0,5.550000000000001,1011.1045475940377
200,2013-07-19,2013,July,19,30.5,73.5,9.266666666666666,995.3333333333334
201,2013-07-20,2013,July,20,26.83333333333333,90.66666666666669,4.933333333333333,999.1666666666666
202,2013-07-21,2013,July,21,28.2,88.0,2.24,996.4
203,2013-07-22,2013,July,22,29.5,80.33333333333333,4.333333333333333,996.8333333333334
204,2013-07-23,2013,July,23,31.857142857142858,70.71428571428571,3.971428571428572,998.0
205,2013-07-24,2013,July,24,29.714285714285715,84.14285714285714,3.971428571428571,997.1428571428572
206,2013-07-25,2013,July,25,28.33333333333333,84.5,8.016666666666667,1011.1045475940377
207,2013-07-26,2013,July,26,30.0,73.85714285714286,5.571428571428572,995.4285714285714
208,2013-07-27,2013,July,27,30.142857142857142,79.0,4.228571428571429,997.2857142857144
209,2013-07-28,2013,July,28,32.285714285714285,67.42857142857143,6.085714285714286,998.1428571428572
210,2013-07-29,2013,July,29,31.0,77.42857142857143,4.771428571428571,997.1428571428572
211,2013-07-30,2013,July,30,30.5,75.66666666666667,8.016666666666667,996.5
212,2013-07-31,2013,July,31,28.83333333333333,78.5,9.866666666666664,996.6666666666666
213,2013-08-01,2013,Aug,01,30.0,73.5,5.550000000000001,998.0
214,2013-08-02,2013,Aug,02,31.571428571428573,66.42857142857143,11.114285714285716,999.4285714285714
215,2013-08-03,2013,Aug,03,32.5,62.333333333333336,10.816666666666665,1000.8333333333334
216,2013-08-04,2013,Aug,04,32.5,62.5,5.1,1011.1045475940377
217,2013-08-05,2013,Aug,05,29.5,77.0,6.783333333333334,1001.0
218,2013-08-06,2013,Aug,06,27.166666666666668,90.66666666666669,4.016666666666667,1002.1666666666666
219,2013-08-07,2013,Aug,07,28.375,85.25,3.25,1001.875
220,2013-08-08,2013,Aug,08,28.5,84.0,6.166666666666667,1000.5
221,2013-08-09,2013,Aug,09,27.166666666666668,87.5,3.716666666666667,1001.0
222,2013-08-10,2013,Aug,10,29.428571428571427,79.85714285714286,6.1000000000000005,1000.3333333333334
223,2013-08-11,2013,Aug,11,30.0,76.83333333333333,6.800000000000001,1001.1666666666666
224,2013-08-12,2013,Aug,12,29.5,81.5,8.350000000000001,1001.0
225,2013-08-13,2013,Aug,13,30.75,72.0,11.125,999.25
226,2013-08-14,2013,Aug,14,29.666666666666668,74.33333333333333,9.866666666666667,999.8333333333334
227,2013-08-15,2013,Aug,15,27.714285714285715,85.0,8.2,1001.7142857142856
228,2013-08-16,2013,Aug,16,26.6,92.0,4.46,1000.8
229,2013-08-17,2013,Aug,17,27.428571428571427,91.0,14.285714285714286,999.4285714285714
230,2013-08-18,2013,Aug,18,28.33333333333333,83.83333333333333,1.2333333333333334,1000.1666666666666
231,2013-08-19,2013,Aug,19,28.166666666666668,84.66666666666667,5.550000000000001,1000.5
232,2013-08-20,2013,Aug,20,27.375,88.5,5.325,999.0
233,2013-08-21,2013,Aug,21,28.33333333333333,81.16666666666667,10.314285714285717,999.2857142857144
234,2013-08-22,2013,Aug,22,29.166666666666668,74.83333333333333,6.483333333333334,1001.1666666666666
235,2013-08-23,2013,Aug,23,31.285714285714285,73.14285714285714,2.642857142857143,1001.4285714285714
236,2013-08-24,2013,Aug,24,32.0,71.25,18.525,1000.3333333333334
237,2013-08-25,2013,Aug,25,29.0,90.75,0.925,998.75
238,2013-08-26,2013,Aug,26,32.0,69.875,6.475,997.8571428571428
239,2013-08-27,2013,Aug,27,32.142857142857146,57.285714285714285,17.071428571428573,999.8571428571428
240,2013-08-28,2013,Aug,28,30.142857142857142,60.71428571428572,11.642857142857142,1003.7142857142856
241,2013-08-29,2013,Aug,29,31.5,57.0,9.275,1003.25
242,2013-08-30,2013,Aug,30,29.166666666666668,73.0,3.1,1003.5
243,2013-08-31,2013,Aug,31,29.0,71.75,4.65,1003.25
244,2013-09-01,2013,Sept,01,30.0,65.2,11.48,1003.2
245,2013-09-02,2013,Sept,02,31.857142857142858,50.85714285714285,15.342857142857142,1003.7142857142856
246,2013-09-03,2013,Sept,03,32.75,45.5,14.8,1001.5
247,2013-09-04,2013,Sept,04,31.714285714285715,48.0,14.54285714285714,1002.1666666666666
248,2013-09-05,2013,Sept,05,31.666666666666668,46.0,13.566666666666668,1001.5
249,2013-09-06,2013,Sept,06,30.571428571428573,55.71428571428572,10.042857142857144,1003.4285714285714
250,2013-09-07,2013,Sept,07,30.83333333333333,51.833333333333336,6.783333333333334,1004.1666666666666
251,2013-09-08,2013,Sept,08,28.0,71.75,2.325,1007.25
252,2013-09-09,2013,Sept,09,31.0,57.5,42.22,1007.0
253,2013-09-10,2013,Sept,10,29.666666666666668,66.33333333333333,3.7,1005.3333333333334
254,2013-09-11,2013,Sept,11,30.857142857142858,61.142857142857146,3.971428571428571,1005.5714285714286
255,2013-09-12,2013,Sept,12,31.166666666666668,60.333333333333336,2.7833333333333337,1008.1666666666666
256,2013-09-13,2013,Sept,13,31.142857142857142,67.14285714285714,3.171428571428572,1007.1428571428572
257,2013-09-14,2013,Sept,14,30.5,67.0,2.7833333333333337,1003.8333333333334
258,2013-09-15,2013,Sept,15,31.625,56.375,3.9375,1001.375
259,2013-09-16,2013,Sept,16,29.666666666666668,60.0,7.100000000000001,1002.3333333333334
260,2013-09-17,2013,Sept,17,29.25,56.5,3.475,1002.875
261,2013-09-18,2013,Sept,18,29.142857142857142,58.57142857142857,5.557142857142858,1003.1428571428572
262,2013-09-19,2013,Sept,19,29.8,61.6,2.96,1001.8
263,2013-09-20,2013,Sept,20,28.666666666666668,70.0,9.583333333333334,1003.0
264,2013-09-21,2013,Sept,21,25.2,89.0,5.18,1003.0
265,2013-09-22,2013,Sept,22,28.33333333333333,79.66666666666667,3.083333333333333,1001.6666666666666
266,2013-09-23,2013,Sept,23,30.285714285714285,68.0,4.5,1001.0
267,2013-09-24,2013,Sept,24,30.75,65.75,5.7875000000000005,1002.75
268,2013-09-25,2013,Sept,25,28.571428571428573,75.0,6.614285714285715,1005.4285714285714
269,2013-09-26,2013,Sept,26,28.2,78.8,4.08,1006.6
270,2013-09-27,2013,Sept,27,29.0,71.25,7.4125,1005.625
271,2013-09-28,2013,Sept,28,30.0,67.33333333333333,1.2333333333333334,1005.3333333333334
272,2013-09-29,2013,Sept,29,28.142857142857142,79.85714285714286,5.557142857142858,1003.8571428571428
273,2013-09-30,2013,Sept,30,26.857142857142858,84.57142857142857,4.228571428571429,1004.7142857142856
274,2013-10-01,2013,Oct,01,28.285714285714285,68.71428571428571,6.371428571428571,1007.7142857142856
275,2013-10-02,2013,Oct,02,29.2,61.4,7.42,1010.0
276,2013-10-03,2013,Oct,03,28.6,59.0,7.4,1008.6
277,2013-10-04,2013,Oct,04,24.83333333333333,84.33333333333333,6.783333333333334,1007.5
278,2013-10-05,2013,Oct,05,28.5,69.0,2.0875,1004.125
279,2013-10-06,2013,Oct,06,29.75,66.5,1.85,1005.25
280,2013-10-07,2013,Oct,07,29.714285714285715,66.57142857142857,1.585714285714286,1008.8571428571428
281,2013-10-08,2013,Oct,08,29.2,69.4,0.0,1009.8
282,2013-10-09,2013,Oct,09,30.83333333333333,65.5,5.566666666666667,1010.3333333333334
283,2013-10-10,2013,Oct,10,29.428571428571427,66.28571428571429,3.971428571428572,1010.8571428571428
284,2013-10-11,2013,Oct,11,23.857142857142858,89.85714285714286,4.242857142857143,1010.5714285714286
285,2013-10-12,2013,Oct,12,26.142857142857142,82.57142857142857,2.914285714285714,1008.2857142857144
286,2013-10-13,2013,Oct,13,27.166666666666668,84.33333333333333,0.6166666666666667,1007.6666666666666
287,2013-10-14,2013,Oct,14,27.714285714285715,74.85714285714286,5.557142857142858,1007.0
288,2013-10-15,2013,Oct,15,25.857142857142858,76.42857142857143,3.7,1009.1428571428572
289,2013-10-16,2013,Oct,16,26.428571428571427,75.0,0.0,1009.0
290,2013-10-17,2013,Oct,17,26.857142857142858,76.71428571428571,1.0571428571428572,1010.4285714285714
291,2013-10-18,2013,Oct,18,26.33333333333333,73.16666666666667,0.0,1010.5
292,2013-10-19,2013,Oct,19,24.571428571428573,69.57142857142857,2.1142857142857143,1011.5714285714286
293,2013-10-20,2013,Oct,20,24.33333333333333,67.83333333333333,1.55,1010.6666666666666
294,2013-10-21,2013,Oct,21,24.875,63.625,1.3875000000000002,1009.875
295,2013-10-22,2013,Oct,22,27.8,53.6,0.0,1011.0
296,2013-10-23,2013,Oct,23,25.0,67.5,1.1625,1013.625
297,2013-10-24,2013,Oct,24,23.857142857142858,73.14285714285714,1.0571428571428572,1013.2857142857144
298,2013-10-25,2013,Oct,25,22.8,75.8,1.86,1011.0
299,2013-10-26,2013,Oct,26,23.0,78.2,0.74,1011.2
300,2013-10-27,2013,Oct,27,22.875,66.875,2.5500000000000003,1010.625
301,2013-10-28,2013,Oct,28,22.666666666666668,63.16666666666666,4.933333333333334,1010.0
302,2013-10-29,2013,Oct,29,23.0,62.71428571428572,3.971428571428571,1011.1428571428572
303,2013-10-30,2013,Oct,30,22.857142857142858,67.42857142857143,2.385714285714286,1012.8571428571428
304,2013-10-31,2013,Oct,31,23.666666666666668,58.833333333333336,3.083333333333333,1012.8333333333334
305,2013-11-01,2013,Nov,01,23.428571428571427,69.14285714285714,1.0571428571428572,1013.2857142857144
306,2013-11-02,2013,Nov,02,21.625,65.0,4.6375,1014.5
307,2013-11-03,2013,Nov,03,20.625,57.875,5.5625,1016.0
308,2013-11-04,2013,Nov,04,21.166666666666668,54.16666666666666,2.466666666666667,1017.5
309,2013-11-05,2013,Nov,05,18.83333333333333,74.33333333333333,0.0,1017.5
310,2013-11-06,2013,Nov,06,20.571428571428573,66.71428571428571,3.185714285714285,1015.8571428571428
311,2013-11-07,2013,Nov,07,20.142857142857142,73.14285714285714,4.500000000000001,1015.6666666666666
312,2013-11-08,2013,Nov,08,18.0,82.2,19.9125,1015.625
313,2013-11-09,2013,Nov,09,19.857142857142858,73.57142857142857,0.5285714285714286,1016.7142857142856
314,2013-11-10,2013,Nov,10,16.833333333333332,72.0,2.466666666666667,1016.0
315,2013-11-11,2013,Nov,11,18.857142857142858,61.85714285714285,5.814285714285715,1013.4285714285714
316,2013-11-12,2013,Nov,12,16.571428571428573,71.71428571428571,0.7999999999999999,1013.8571428571428
317,2013-11-13,2013,Nov,13,17.75,65.0,3.0125,1014.25
318,2013-11-14,2013,Nov,14,17.625,63.375,3.475,1015.25
319,2013-11-15,2013,Nov,15,17.0,67.0,0.925,1016.5
320,2013-11-16,2013,Nov,16,16.625,69.625,0.0,1018.0
321,2013-11-17,2013,Nov,17,15.571428571428571,67.42857142857143,2.3857142857142857,1017.7142857142856
322,2013-11-18,2013,Nov,18,18.5,55.125,7.412500000000001,1016.875
323,2013-11-19,2013,Nov,19,17.875,63.5,7.175,1015.5
324,2013-11-20,2013,Nov,20,18.25,58.875,2.55,1012.75
325,2013-11-21,2013,Nov,21,17.875,66.25,2.0875,1013.125
326,2013-11-22,2013,Nov,22,17.625,74.875,1.1625,1015.75
327,2013-11-23,2013,Nov,23,18.142857142857142,77.85714285714286,0.7999999999999999,1014.5714285714286
